Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL
出来事,1984,5,25,,,,,,,"7578　昭和59年5月25日理事会議事録
(中略)
丸の内養和クラブ改装の件(報告)
かねてご承認を得ておりました頭書につきましてはこの程改装を終り、従来の囲碁、将棋コーナーを日本間に移し、同場所に増設した集会室(2室)を去る5月8日から利用に供しておりますのでご報告申し上げます。なお、集会室増設に伴い下記の通り集会室使用料を改定し、今後の収入増を図ることとしております。
表略",7578　昭和59年5月25日理事会議事録,,
出来事,1984,5,25,,,,,,,,7908　昭和59年5月25日　昭和59年度公益事業助成案,,
出来事,1984,5,25,,,,,,,"昭和59年5月25日
丸の内養和クラブ改装の件(報告)
かねてご承認を得ておりました頭書につきましあては、この程改装を終り、従来の囲碁、将棋コーナーを日本間に移し、同場所に増設した集会室(2室)を去る5月8日から利用に供しておりますのでご報告申し上げます。なお、集会室増設に伴い下記の通り集会室使用料を改訂し、今後の収入増を図ることとしております。(表略)","7923　
昭和59年5月25日",,
出来事,1984,6,1,,,,,,,,"7564　
昭和59年6月1日か
㈶三菱養和会の昭和58年度決算並びに昭和59年度予算について",,
出来事,1984,7,11,,,,,,,"昭和59年7月11日理事会議事録
(6)養和会の今後の運営等について
事務局長より、昭和60年度においては、三菱各社年会費更改時期とも絡み、運営体制収支改善にも配慮し、施設の利用方法並びに料金体系更にはレストラン部門を含めた業務委託の見直しを検討し、本年中には成案をえることといたしたいが、来る10月1日より更新されるレストラン部門の協立企業との契約は成案を得る迄暫定契約としその内容は9月末日迄に両者協議決定することといたしたい旨を述べ了承された。","7926
昭和59年7月11日理事会議事録",,
出来事,1984,11,14,,,,,,,"7853　昭和59年11月14日理事会議事録
(4)全三菱運動文化大会運営に係る経過報告
本件については、去る9月下旬会員会社の厚生担当課長(8名)による「準備小委員会」を編成、諸規約等の案件を編成中であつたが、原案も略々■り近く厚生担当課長会議(本大会準備委員会)にて更に検討の上金曜会へ提出することとしている旨報告した。",7853　昭和59年11月14日理事会議事録,,
出来事,1984,12,1,,,,,,,"全三菱運動文化大会事務委託契約書締結に伴う覚書取交しの件
本件につきましては、去る昭和59年12月1日付をもつて三菱金曜会と三菱養和会との「全三菱運動文化大会事務委託に関する契約シィ」締結に伴う本覚書及び事務費並びに事務委託料の金額算定等の案件に関し、最終的に去る1月24日開催「全三菱運動文化大会企画委員会」(三菱金曜会会員会社厚生担当課長による厚生)に於て検討の結果、了承されましたので別紙(案)により、三菱金曜会と覚書取交しのことといたしたく、ご承認賜り度。　以上
全三菱運動文化大会事務委託に関する契約書
三菱金曜会(以下甲という。)と財団法人三菱養和会(以下乙という)とは、全三菱運動文化大会に関する事務取扱につき、甲乙協議の上次の通り契約を締結する。
第1条(事務委託)
甲は乙に対し、全三菱運動文化大会に関する次の事務を委託する。
1、各登録部の予算、決算の取纏め
2、会員各社負担金の算定および徴収
3、各登録部への割当金の算定および支払
4、三菱金曜会および企画委員会と各登録部との間の連絡
5、その他本大会の運営に関して必要な事務
第2条(事務費および事務委託料)
甲は乙に対し、乙が前第1条の事務に要した費用の他に事務委託料を支払う。
第3条(開始及び改廃)
本契約は、昭和59年12月1日から開始する。契約開始後においても、甲乙いづれか一方より申し出があった場合は双方協議の上契約を改廃することが出来る。
第4条(事務委託の開始時期)
本契約による甲の事務委託の開始時期については、甲乙間で別途確定するものとする。
第5条(協議)
本契約に定めのない事項または、疑義が生じた場合は都度甲乙協議の上解決するものとする。
上記契約締結の証として本証2通を作成し、甲乙各1通を保有する。
昭和59年12月1日
甲　東京都千代田区丸の内二丁目5番2号　三菱金曜会　事務局長　播磨俊雄印
乙　東京都千代田区丸の内三丁目4番1号　財団法人三菱養和会　事務局長　日高猛印",7534　昭和59年12月1日,,
出来事,1984,12,1,,,,,,,"全三菱運動文化大会事務委託に関する契約書
昭和59年12月1日
三菱金曜会　財団法人三菱養和会
全三菱運動文化大会事務委託に関する契約書
三菱金曜会(以下甲という。)と財団法人三菱養和会(以下乙という。)とは、全三菱運動文化大会に関する事務取扱いにつき、甲乙協議の上次の通り契約を締結する。
第1条(事務委託)
甲は乙に対し、全三菱運動文化大会に関する次の事務を委託する。
1、各登録部の予算、決算の取纏め
2、会員各社負担金の算定および徴収
3、各登録部の￥への割当金の算定および支払
4、三菱金曜会及び企画委員会と各登録部との間に連絡
5、その他本大会の運営に関して必要な事務
第2条(事務費および事務委託料)
甲は乙に対し、乙が前第1条の事務に要した費用の他に事務委託料を支払う
第3条(開始および改廃)
本契約は昭和59年12月1日から開始する。契約開始後においても、甲乙いづれか一方より申し出があった場合は、双方協議の上契約を改廃することが出来る。
第4条(事務委託の開始時期)
本契約による甲の事務委託の開始時期については甲乙間で別途確定するものとする。
第5条(協議)
本契約に定めのない事項または疑義が生じた場合は、都度甲乙協議の上解決するものとする。
上記契約締結の証として本証2通を作成し、甲乙各1通を保有する。
昭和59年12月1日
甲　東京都千代田区丸の内二丁目5番2号　三菱金曜会　事務局長　播磨俊雄印
乙　東京都千代田区丸の内三丁目4番1号　財団法人三菱養和会　事務局長　日高猛印",7535　昭和59年12月1日,,
出来事,1984,12,1,,,,,,,"7846　覚書(案)
昭和59年12月1日
三菱金曜会(以下甲という)と財団法人三菱養和会(以下乙という)とは、昭和59年12月1日付甲・乙間にて締結した全三菱運動文化大会事務委託■■する契約書に関連し各条につき同意する。(以下略)","7846　覚書(案)
昭和59年12月1日",,
出来事,1985,1,17,,,,,,,"業務委託体制見直しの件
三菱養和会の運営組織については、業務委託体制の見直しを含めて本年度の検討課題であったが、種々検討の結果、この程その第一次具体案として
(1)スポーツ企画部門担当者の養和会籍への移籍
(2)レストラン部内の業務委託先の見直しについて、別紙の通り成案を得たので、ご検討賜りたい。　以上
上記添付文書
60年1月　7530
1、現巣鴨スポーツセンター発足時の業務委託体制
三菱スポーツクラブ(現巣鴨スポーツセンター)は、三菱養和会の事業であるが、三菱創業100年を記念する三菱金曜会の事業でもあり、その運営責任は内部的には三菱金曜会だけが負うことで発足した。(養和会の他の事業とは区別された運営…独立採算制)
(1)事務局
養和会内に別に専任の三菱ルポ―つクラブ担当常任理事並びに三菱各社(3社)からの千十出向スタップで構成した「三菱スポーツクラブ事務局」を設け、独立事業部門としての運営責任体制を採った。
(2)現業部門
スタッフ以外の現業部門は運営組織の先行き見通しがはっきりしないままスタートせざるを得ず、経験がない上、リスクが多いことから全て業務委託方式を採った。ただし、三菱金曜会の方針や意向が反映出来るよう運用面で工夫した。
2、組織の統合及び規模の拡充等事情の変更
(1)昭和56年度に三菱養和会、三菱スポーツクラブ、三菱養和クラブの事務の一体化が行われ、全ての事業が三菱養和会の責任にといて効率的に運営できる体制となり、すでに3年を経過した。
(2)更に、千歳船橋グランド(千歳船橋スポーツセンター)、丸の内集会所の改修に伴い、事業内容の変更及び拡充が図られた。
(3)一方、スポーツ事業部門は、三菱スポーツクラブ(巣鴨)発足以来、10年間事業運営の細部にわたり経験を積みかなりのノウハウを蓄積することができた。
<参考>昭和69年1月1日現在の三菱養和会スポーツ事業部門の業務体制(図省略)
3、業務体制の見直し
事業の拡充発展に伴ない、更に一層利用客に喜ばれる運営組織が求められる状況にあり、一方、三菱各社の財政的負担が過大にならないよう収支の均衡を保つ効率的な運営が求められている。
これに応えるため、10周年を期し、現在の事務局の業務体制を全面的にけんとうすることになっている。
(1)スポーツ企画部門の養和会籍への移籍について
スポーツ部門においては発足以来、三菱会員向けの体力作りコース、地元青少年を対象とした養和スポーツスクールの指導種目、内容に対応すべく、事務局内に企画部門を設置した。このための要因は現在のところ、菱化サービス社籍となっているが、本来この業務は養和会プロパーの担当業務でもあり、養和会籍であることが最適と考えられるので、本年4月1日を目途に移籍したい。
図省略
(2)レストラン部門の業務委託先の見直し
イ、現在の業務委託先の協立企業者については委託契約を継続するには不適当との事情もあり、59年9月末で契約切れになったのを機にとりあえず59年10月1日から60年3月末日までの間を暫定契約とした。(この件に関しては、59年7，8月の運営委員会、幹事会、理事会に報告済)
ロ、今後のレストラン部門についての在り方は、
①養和会運営(傭)方式
②他業者への委託替
③新社設立
の3案が考えられるが、①の養和会直営(傭)方式については大方の処賛同が得られないので他の2案(詳細別紙)につき60年4月新発足を目途にご検討願いたい。
(3)事務・設備部門及びスポーツ指導部門内について
事務、設備部門及びスポーツ指導部門については、養和会の自主性が一層発揮でき、しかもより効率的な業務運営を図るべく一応昭和60年度を目途として引き続き検討する。以上
1、レストランの特殊事情
(1)協立企業者(経営者)の経営姿勢に難点があり、業務委託経営の継続に疑問が生じた。(レストラン部門が従来それなりに得ていた評価の維持に不安が残る。)
(2)一方、レストラン部門に従事する現場従業員は、スポーツセンターでの経験も充分で、養和会の意向も理解し、利用客にかなり好評である。(現在のチームは失ないたくない)
2、暫定契約の締結
前期理由により、業務委託契約の更改を機に次の通り暫定契約を締結
(1)暫定契約期間は、昭和59年10月1日より昭和60年3月末日の6ヶ月間とし、それ以後の延長は行わない。
(3)管理手数料(売上の5%)等その他の事項については従来通りとする。(*協立企業社樋口社長の処遇　新社の顧問(2年間)　年額2500千円)
3、今後のレストラン運営の在り方
(1)他業者への委託替→原稿業務委託方式の継続
この部門の業務委託はかなり広範囲に採用されているシステムであり、次の諸点が補償されるならば最も無難
イ、養和会の運営方針や意向が無理なく受け入れ可能であること。(当面は独立事業無紋、養和会責任者の役員就任)
ロ、現レストランスタッフが円滑に移籍出来、その活力が十分に発揮できること。(労働条件、現業責任者の処遇)
ハ、管理手数料が現行通り(売上の5%以下であること。)
ニ、将来、事務、設備及びスポーツ指導部門の業務委託を見直す際に、レストラン部門について再度検討の余地を持たせる。(新社設立となれば委託会社にも参画)
(2)新社設立→養和会直営(傭)の代替三菱各社の出資
イ、養和会と不即不離の関係を充分に保ち、効率運営に万全が期せる。
ロ、三菱28社の合意により長期的に安定が図れる。
ハ、現従業員が引き続き担当でき営業に混乱をきたさない。
ニ、新社を設立するには、資本構成、出資比率、役員選任等決定事項が多く、会員各社のコンセンサスを短時間で得るのは難しい。以上",7529　60.1.17,,
出来事,1985,1,31,,,,,,,"7839　昭和60年1月31日理事会議事録
(3)全三菱運動文化大会に係る取扱方法進捗状況報告の件
去る昭和59年12月1日付三菱金曜会との「全三菱運動文化大会事務委託契約書」締結に伴う覚書取交しについては、去る1月24日開催の「全三菱運動文化大会企画委員会」(三菱金曜会会員会社の厚生担当課長による厚生)に於いて別紙覚書原案作成の後幹事会に計り、検討了承済みである旨を述べ、異議なく承認された。
同日付文書
全三菱運動文化大会事務異端契約書締結に伴う覚書取交しの件
本件につきましては、去る昭和59年12月1日付をもつて三菱金曜会と三菱養和会との「全三菱運動文化大会事務委託に関する契約書」締結に伴う本覚書並びに事務費並びに事務委託料の金額算定等の案件に関し、最終的に去る1月14日開催「全三菱運動文化大会期間委員会」(三菱金曜会会員会社・厚生担当課長による構成)に於て検討の結果、了承されましたので別紙(案)により、三菱金曜会と覚書取交しのことといたしたく、ご承認賜り度。以上",7839　昭和60年1月31日理事会議事録,,
出来事,1985,3,20,,,,,,,,7819　昭和60年3月20日三菱養和会昭和60年度事業方針について,,
出来事,1985,3,20,,,,,,,"昭和60年3月20日理事会議事録添付資料か
三菱養和会昭和60年度事業方針について
上記添付資料
(B)巣鴨スポーツセンター関係
(一)運営面
(1)青少年向スクール会員維持並びに増加対抗策
1、総合体育の低迷を解決する抜本策の樹立
2、魅力あるスクール行事の企画・立案・実施
3、各スクール選手コースの育成・強化及び女性
4、前期対応策実施に当っては、スクール収入の枠内で行うこととし、これに伴い三菱グループとスクール会員の行事費を別個に経理処理をして、夫々の収支区分を明確化する。
(2)午前中の空時間帯を利用し、近隣婦人向フィットネスコースを設ける。
(3)メディカルセンターの活用
従来より実施して居る三菱社員向フィットネスクラブの実績を踏まえ、現有設備機材と人員並びにスペースを一層有効に活用する為、最近健康保険組合からも関心を持たれて来た健康保持・病気予防の為のダイナミックヘルスチェックップログラムを作成し、新分野を開拓する等将来の収入源とも致したい。
(二)管理面
巣鴨スポーツセンター開設後10年を経過し、補修を要する設備も逐次増えるものと予測、対応目安としての中・長期補修計画を策定した。","7513　
昭和60年3月20日理事会議事録添付資料か",,
出来事,1985,4,12,,,,,,,"昭和60年4月12日
殿
法人準会員入会申請に係る持ち廻りご承認方お願いの件
今般、ダイヤモンドクレジット株式会社(三菱銀行関連会社)から法人準会員入会の寄贈がありましてその趣旨を要約しますと、「昭和60年度より福利厚生対策の一環として、運動文化両面に亘り全社員を対象に「親交会」(仮称)を編成することとなり、特に運動体育の具体的転回については是非共金曜会傘下の三菱養和会に加入の上対処したいとの意向で、時期的にも年度始めの4月より発足することを切望しております","7508
昭和60年4月12日",,
出来事,1985,7,17,,,,,,,"昭和60年7月17日理事会議事録
(4)その他検討事項
イ　保養施設対策
総じて保護施設は、諸経費の増加と利用指数の横這いから年々の収支尻不均衡巾は増幅傾向にあり、取り分け熱海・小嵐荘の収支不採算状況は他施設を大巾凌駕する現況から、出来得れば近い将来処分の上これの売却代金運用による果実収入を図る共に年会費の効果的配置替えを梃子に他施設の充実を考慮すべき要あり。
就而、前もつて昨今不動産会社が宣伝拡販中の共有別荘利用方式等の方法を検討し、これに替わる保養施設の確保策を講じて置きたい。
ロ　千歳船橋施設対策
当施設は、日頃から「細心の注意と万全の管理体制」のもとに円滑運営を展開中であるが、近時、附近居住者より縷々グラウンドの砂塵、喧噪等の公害苦情が持ち込まれる状況が多発傾向にあるところから最近に於ける周辺環境の急速な住宅地化の様相は運動施設(特にグラウンド施設)の維持運営に困難を来す情勢になりつつある。一方、固定資産税の年次増暈と巣鴨を始め施設改修費も逐年嵩む現状を踏まえこの際、千歳船橋土地の一部を売却して当会運営資金として確保し、会員各社の資金負担の軽減と養和会事業の発展基盤の拡幅につなげると共に、この資金の内から他所に適当な土地を求め施設の拡充と施設の保存を図り、弾力的且つ積極的な改善策を講じて行きたい。","7785
昭和60年7月17日理事会議事録",,
出来事,1985,11,13,,,,,,,"昭和60年11月13日理事会議事録
(4)報告事項
①保養施設に関する件
兼ねて理事会懸案事項の保養施設の今後の在り方については近く「厚生担当課長会議」を開催、会員各社の意向を徴し、対策を樹てることとしている旨を述べた。","7773
昭和60年11月13日理事会議事録",,
出来事,1985,12,10,,,,,,,"昭和60年12月10日
主務官庁監査指導に係る状況報告書","8477　
昭和60年12月10日",,
出来事,1986,3,26,,,,,,,"昭和61年3月26日理事会議事録
(1)主務官庁監査指導状況報告の件
昨年12月10日実施の主務官庁監査指導結果につき、書面示達のほか口頭指導があつた旨報告。なお、「当会初版の運営に関しては、今後共衆知を集め検討対処するように」との意向が出された。
(2)昭和61年度事業計画案の件
②保養施設(熱海・小嵐荘、箱根・宮城野荘)は売却処分の方向で進みたい。
上記添付文書
養和会事業推進対策委員会報告
1、養和会収支対策
養和会の財産維持のための経費分を年会費として会員会社に負担をお願いする。
その他の経費については、営業活動により賄うことを指向する。この基準の達成のため、収入の増・支出の節減を図り目的達成のために努力する。
2、保養所対策
社会の趨勢(契約旅館システムの充実定着化)から、養和会での保養所運営の役割は終結。また、監督官庁からの指導もあり保養所は廃止(売却)する。
3、千歳船橋スポーツセンター対策
郊外(グランドの砂塵)、利用効率については中間法人問題もあり、根本的な対策は今後の政府の施策により決定する。当面公害対策としては、天然芝を植えるなどして急場を凌ぐ。そのために利用制限も止むを得ない。
*中間法人…公益に関しない非営利団体(民法34条)については、民法を改正しいわゆる中間法人としての法人格を付与する。(税法上の優遇処置がなくなる或いは減少する可能性があるが、三菱グループ優先の利用が確保できる。)以上","7742
昭和61年3月26日理事会議事録",,
出来事,1986,3,26,,,,,,,"昭和61年3月26日理事会議事録添付資料
61年度以降人員計画について
三菱養和会の人員計画については当会事業の現状と将来計画における合理的かつ能率的な人員配置に基づく設定が必要である。
もともと三菱養和会は三菱グループの関連事業であり、その基本線の範囲内で自主的な活動を行うものであるから新規採用等あらたな人員計画が将来三菱養和会の運営に重大な支障を来すことのないよう努めていく。(以下略)","8112　
昭和61年3月26日理事会議事録添付資料
8114　財団法人三菱養和会組織図",,
出来事,1986,3,26,,,,,,,"昭和61年3月26日理事会議事録添付資料
養和会事業推進対策委員会報告
1、養和会収支対策
養和会の財産維持のための経費分を年会費として会員会社に負担をお願いする。その他の経費については、営業活動により賄うことを指向する。この基準の達成のため、収入の増・支出の節減を図り目的達成のために努力する。
2、保養所対策
社会の趨勢(契約旅館システム)の充実定着化)から、養和会での保養所うんえいの役割は終結。また、監督官庁からの指導もあり保養所は廃止(売却)する。
3、千歳船橋スポーツセンター対策
公害(グランドの砂塵)、利用効率については中間法人問題もあり、根本的な対策は今後の政府の施策により決定する。当面公害対策としては、天然芝を植えるなどして急場を凌ぐ。そのために利用制限も止むを得ない。
*中間法人…公益に関しない非営利団体(民法34条)については、民法を改正しいわゆる中間法人としての法人格を付与する。(税法上の優遇処置がなくなる或いは減少する可能性があるが、三菱グループ優先の利用が確保できる。)以上","8124
昭和61年3月26日理事会議事録添付資料",,
出来事,1986,5,21,,,,,,,"昭和61年5月21日
労働関係諸規定改訂(案)について","8102　
昭和61年5月21日",,
出来事,1986,6,1,,,,,,,"61.6.1
有価証券(株式)売却処分・中間報告
1、保有株式明細(61.6.1現在)
三菱地所　27554株(簿価　1367268円)
三菱信託銀行　19304株(簿価　4050600円)
三菱銀行　17381株(簿価　5518750円)
(簿価　10936618円)
2、処分状況
イ、三菱地所　27000株(＠2200~2500)　62400千円
諸経費(手数料・取引税)　871千円
差引収入額　61529千円
ロ、三菱信託銀行　19300株(＠2080～2100)　40344千円
諸経費(手数料・取引税)　537千円
差引収入額　39807千円
3、収入合計(イ+ロ)
4、残余対策
イ、三菱銀行株式は、時期をみて年度内処分を図りたい。
ロ、三菱地所・三菱信託銀行の残余端株は、近々処分したい。　以上","8072　
61.6.1",,
出来事,1986,9,5,,,,,,,"昭和61年9月5日理事会議事録
(4)「公益法人問題」現況報告の件","8076
昭和61年9月5日理事会議事録",,
出来事,1986,9,19,,,,,,,"昭和61年9月19日理事会議事録
(5)熱海・小嵐荘、箱根・宮城野荘両保養所売却手順報告の件
両保養所の売却処分については、別紙手順とすることを会員各社宛出状した旨を報告。","8066
昭和61年9月19日理事会議事録",,
出来事,1986,10,20,,,,,,,"昭和61年10月20日
湾岸諸国派遣サッカーチーム役員依頼について
日本クラブユースサッカー連盟　会長　二宮洋
湾岸諸国派遣サッカーチーム役員依頼について
拝啓
時下益々ご清栄のこととお慶び申し上げます。平素は日本クラブユースサッカー連盟に対しましてご協力を賜り厚く御礼申し上げます。
さて、此度添付別紙のように日本青年団湾岸諸国派遣委員会(会長　桜内義雄)より、外務省中近東東アフリカ局(局長　三宅和助)ならびに㈶日本サッカー協会(会長　平井富三郎)を通じて、当連盟にチーム派遣の要請を受け応諾いたしました。
就きましては、当チームのゼネラルマネージャーとして当連盟理事をお引受けいただいております、貴会常任理事　日高猛殿を派遣いただきますようお願い申し上げます。
なお、旅費、滞在費等の諸費用は外務省、日本サッカー協会、当連盟で負担いたします。
時節柄、貴会におかれましてもご多忙の折誠に恐縮に存じますが、本派遣団の意とするところをご理解の上か区別のご高配を賜りますようお願い申し上げます。
敬具
記
(1)日程　出発11月19日(成田)～帰国11月28日
(2)訪問先　サウジアラビア・オマーン・カタールの3国　各国にて代表ユースチームと夫々1試合を行います
以上","8267　
昭和61年10月20日
サッカー日程表は略　8268",,
出来事,1987,1,28,,,,,,,"昭和62年1月28日理事会議事録
熱海・小嵐荘、箱根・宮城野荘　売却処分内定資料(その1)
①売却物件
1、熱海　小嵐荘
静岡県熱海市小嵐町4-2
イ、土地(地目・宅地)　2902.35㎡
ロ、建物　木造瓦葺平屋建　延252.132㎡
　　　　　木造瓦葺・亜鉛引平家建　111.702㎡
　　　　　　　　　　　　　　　合計　363.834㎡
ハ、保有「温泉券」
2、箱根　宮城野荘
神奈川県足柄下郡箱根町明星ヶ丘167
イ、土地(地目・宅地)　775.42㎡
ロ、建物　木造瓦葺・茅葺平家建　延144.397㎡
　　　　　木造亜鉛引平屋建　延33.058㎡
　　　　　　　　　　　合計　延177.455㎡
ハ、保有「温泉引湯権」
②売却方法
三菱金曜会会員会社(28社)及び会員会社推薦の不動産買受希望者による入札方式
③不動産鑑定評価額
イ、不動産鑑定業者　港区虎ノ門1丁目3番地2号
　　　　　　　　　　財団法人　日本不動産研究所
ロ、鑑定結果
1、熱海・小嵐荘　305600千円
2、箱根・宮城野荘　49600千円
熱海・小嵐荘、箱根・宮城野荘　売却処分内定資料(その2)
①熱海・小嵐荘関係
売却内定先
東京都中央区銀座6-14-5　
太陽エステート株式会社
代表取締役　塚原裕
推薦会員会社　三菱地所株式会社
仲介者　三菱地所住宅販売株式会社
売却価額　￥375000000円(現状有姿のまま)
管理人対策　売却内定先と打合せ中にて、受入雇用の目途あり。(女中2人(用務員扱①、常傭臨時雇扱①)については別途打合せのこととしている。)
②　箱根・宮城野荘関係
売却内定先
東京都中央区八重洲2-7-2ダイヤモンドリース㈱内
明光エンタープライズ株式会社
代表取締役　木村幹彦
推薦会員各社　株式会社三菱銀行
仲介者　ダイヤモンドリース株式会社
売却価額　￥80000000円(現状有姿のまま)
管理人対策　売却内定先と打合せ中にて、受入雇用の目途あり。
③売却決定のための事務取扱い
理事会承認　昭和62年1月28日(水)　正午開催　承認予定
主務官庁承認　①東京都教育委員会(窓口)…「売却処分申請書」提出後　1月下旬　承認予定
②東京都行政部指導課(窓口)…「売却処分申請書」提出後(1/28(水)理事会承認議事録添付)　2月初旬　承認予定
④その他
保養施設としての利用期限…昭和62年1月31日(土)
物件引渡及び代金決済日…昭和62年2月28日(土)
売却代金の取扱い…諸費用支払後「基本財産」に組入の上資金運用
(会社概要)
太陽エステート株式会社
東京都中央区銀座6丁目14番5号
(本社所在地…東京都港区南青山5丁目6番6号)
会社設立　昭和61年3月25日
資本金　2000万円(主要株主…塚原裕　300株　住総エステートサービス㈱　100株)
役員　
取締役会長　永井秀成(三菱信託銀行出身)
取締役社長　塚原裕(太洋興業㈱・太陽運輸㈱代表取締役)
常務取締役　山崎光世(三菱信託銀行出身)
取締役　三木弘喜(三菱信託銀行出身)
営業種目
①土地の造成及び土地・建物の分譲、賃貸、管理
②土地・建物の売買及びその斡旋
③土木建築総合工事請負
④有価証券売買、駐車場の経営　他
明光エンタープライズ株式会社
東京都中央区八重洲2丁目7番2号　ダイヤモンドリース㈱内
会社設立　昭和56年10月24日
資本金　3000万円(主要株主・・・ダイヤモンドリース・千歳興産・第一生命・明治生命・東京海上・東開実業)
役員　取締役社長　木村幹彦
取締役　島村喜八郎
取締役　本田義雄
監査役　氏家卓也
営業種目
ダイヤモンドリース㈱の関連会社
①不動産売買、交換、賃貸並びに代理仲介
②船舶賃貸並びに売買
③金融業
④その他付帯する一切の業務","8050
昭和62年1月28日理事会議事録",,
出来事,1987,1,28,,,,,,,"昭和62年1月28日理事会議事録
(1)熱海・小嵐荘、箱根・宮城野荘両保養施設売却処分の件
熱海・小嵐荘及び基本財産に附随する通常財産のすべて)を売却すること、並びに本件売却処分に係る諸経費差引後の手取額を「基本財産」に繰入れることを承認した。
記
イ　物件　熱海・小嵐荘(土地、建物及び温泉揚湯施設共用持ち分4/10)
　　所在　静岡熱海市小嵐町4-2
　　(基本財産)　土地(地目・宅地)
面積　280235㎡
簿価　422699円
(昭和23年8月6日取得)
(基本財産)建物(木造瓦葺平家建)
延面積　252132㎡
簿価　46778025円
(昭和23年8月6日取得)
(基本財産) 温泉揚湯施設(共用持ち分4/10)
内容…エヤーポンプ設備の土地、管理人居宅、ブロック造陸根工場及び鉱泉の4/10
簿価　0円
(通常財産)建物(木造瓦葺・亜鉛引平家建)
延面積　111702㎡
簿価　1885025円
(昭和29年、35年、48年取得)
1、評価額　305600千円
(内訳)
土地　(252000千円)
建物　(7000千円)
温泉揚湯施設(共用持分4/10)(46600千円)
2　売却予定額　375000千円
3　売却先　東京都中央区銀座6-14-5　太陽エステート株式会社
代表取締役　塚原裕
4　処分の時期　昭和62年2月末日の予定
5　売買代理業者　三菱地所住宅販売株式会社
6　その他の事項
①　売却代金については、売買契約書を取交し、手付金受領の後移転登記と同時に残額を受領する。
②　売却による手取額(基本財産繰入額)
売却代金　375000千円　(基本財産及び通常財産)
売却に係る諸経費　約7000千円
差引手取額　約368000千円
ロ　物件　箱根・宮城野荘(土地、建物及び温泉引揚権)
所在　神奈川県足柄下郡箱根町明星ヶ丘167
(基本財産)土地(地目・宅地)
面積　775.42㎡
簿価　136579円
(昭和23年10月8日取得)
(基本財産)建物(木造瓦葺平家建)
延面積　144397㎡
簿価　3632261円
(昭和23年10月8日取得)
(通常財産)建物(木造亜鉛引平家建)
延面積　33.058㎡
簿価　564390円
(昭和29年、46年取得)
1　評価額　49600千円
(内訳)
土地　(41900千円)
建物　(3700千円)
湯泉引湯権　(4000千円)
2　売却予定額　80000千円
3　売却先　東京都中央区八重洲2-7-2
明光エンタープライズ株式会社
代表取締役　木村幹彦
4　処分の時期　昭和62年2月末日の予定
5　その他の事項
①　売却代金については、売買契約書取交し、手付金を受領の後移転登記と同時に残額を受領する。
②　売却による手取額(基本財産繰入額)
売却代金　80000銭園(基本財産及び通常財産)
売却に係る諸経費　約2000千円
差引手取額　約78000千円
ハ　基本財産繰入予定額(両保養施設合計額)
約　446000千円
売却代金　455000千円
(基本財産及び通常財産)
売却に係る諸経費　約9000千円
差引手取額　約446000千円","8045
昭和62年1月28日理事会議事録",,
出来事,1987,1,28,,,,,,,"昭和62年1月28日
熱海・小嵐荘、箱根・宮城野荘両保養施設売却処分に伴う売買代理業者の手数料について","8236　
昭和62年1月28日",,
出来事,1987,3,25,,,,,,,"昭和62年3月25日理事会議事録
イ　熱海・小嵐荘、箱根・宮城野荘両保養施設売却処分完了報告の件
両保養施設売却処分については、去る3月3日売却代金(小嵐荘375百万円、宮城野80百万円、計455百万円)の決済を終えた。売却処分に要した諸費用は最終的に約7.9百万円となったので、売却代金手取額として448百万円を3月20日付にて貸付信託預金(基本財産)とした。なお、これにより基本財産の貸付信託預金現在高は974百万円である。","8038
昭和62年3月25日理事会議事録",,
出来事,1987,5,27,,,,,,,"8033　昭和62年5月27日理事会議事録
(2)保養施設売却代金処理完了報告の件
別紙資料により報告
施設名　　　　　　売却価額　　諸経費　　　差引手取額
熱海・小嵐荘　　375000千円　　6760千円　368240千円
箱根・宮城野荘　　80000千円　　1182千円　　78818千円
計　　　　　　　455000千円　　7942千円　　447058千円
貸金管理…448百万円…「基本財産」に組入
三菱信託銀行「貸付信託」預託
なお、同額を基本金組入れの経理処理実施済。
本件原案通り承認
(3)有価証券(株式)売却処分完了報告の件
銘柄　　　　　　株数　　　　売却額　　　諸経費　　差引手取額
三菱地所　　　　27554株　63768株　　894株　　62874株
三菱信託銀行　　19304株　40354株　　537株　　39817株
三菱銀行　　　　17381株　44550株　　617株　43933株
計　　　　　　　64239株　148672株　2048株　146624株
資金管理…144百万円「通常財産」三菱銀行定期預金へ預入
使途…補修工事積残し分対策費用及び退職金準備金等に充当
本件原案通り承認",8033　昭和62年5月27日理事会議事録,,
出来事,1988,3,24,,,,,,,7980　昭和63年3月24日　財団法人三菱養和会昭和63年度事業方針について,7980　昭和63年3月24日,,
出来事,1988,3,24,,,,,,,,8145　「法人問題」,,
